,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Month,DJREI,Fannie,LaborForce,UnemplRate,Corn
2348,890,20,RL,128.0,12160,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,1024.0,Unf,0.0,481.0,1505.0,GasA,Ex,Y,SBrkr,1505,0,0,1505,1.0,0.0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1953.0,RFn,2.0,505.0,TA,TA,Y,0,0,0,162,0,0,No,No,No,0,2,2009,WD,Normal,149500,200902,96.52,4.824,50056.0,4.7,5.106656000000007
2349,891,50,RL,60.0,8064,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,SBrkr,672,252,0,924,0.0,0.0,1,0,3,1,TA,6,Typ,1,Po,Detchd,2003.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,No,MnPrv,Shed,2000,7,2007,WD,Normal,122900,200707,276.52,6.606,46881.0,2.8,3.476770000000006
2350,892,60,RL,70.0,11184,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,226.0,Rec,500.0,192.0,918.0,GasA,Gd,Y,SBrkr,918,765,0,1683,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2.0,440.0,TA,TA,Y,243,0,0,0,0,0,No,No,No,0,7,2009,WD,Normal,172500,200907,139.86,5.106,48360.0,5.2,4.106024000000008
2351,893,20,RL,70.0,8414,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,663.0,Unf,0.0,396.0,1059.0,GasA,TA,Y,SBrkr,1068,0,0,1068,0.0,1.0,1,0,3,1,TA,6,Typ,0,No,Attchd,1963.0,RFn,1.0,264.0,TA,TA,Y,192,0,0,0,0,0,No,MnPrv,No,0,2,2006,WD,Normal,154500,200602,275.15,6.122999999999999,47959.0,2.9,2.1395540000000026
2352,894,20,RL,72.0,13284,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,1064.0,Unf,0.0,319.0,1383.0,GasA,TA,Y,SBrkr,1383,0,0,1383,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1954.0,Unf,1.0,354.0,TA,TA,Y,511,116,0,0,0,0,No,GdPrv,No,0,6,2008,WD,Normal,165000,200806,237.14,6.063,47000.0,3.8,4.710038000000005
2353,895,90,RL,64.0,7018,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,No,No,No,No,0.0,No,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,TA,8,Typ,0,No,Attchd,1979.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,6,2009,WD,Alloca,118858,200906,126.77,4.912,47893.0,5.7,4.370744000000007
2354,896,60,RL,71.0,7056,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,TA,TA,CBlock,TA,TA,No,BLQ,400.0,Unf,0.0,380.0,780.0,GasA,TA,Y,SBrkr,983,813,0,1796,1.0,0.0,1,1,4,1,TA,8,Typ,1,TA,Attchd,1963.0,RFn,2.0,483.0,TA,TA,Y,0,50,0,0,0,0,No,No,No,0,10,2008,WD,Normal,140000,200810,165.47,6.005,50202.0,2.8,5.377576000000007
2355,897,30,RM,50.0,8765,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,285.0,Unf,0.0,666.0,951.0,GasA,Ex,N,SBrkr,951,0,0,951,0.0,0.0,1,0,2,1,TA,6,Typ,0,No,Detchd,1936.0,Unf,1.0,327.0,TA,TA,Y,0,28,0,0,0,0,No,No,No,0,4,2006,WD,Abnorml,106500,200604,280.07,6.397,48157.0,2.4,2.1726980000000022
2356,898,90,RL,64.0,7018,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,No,No,No,No,0.0,No,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1120,1120,0,2240,0.0,0.0,2,0,6,2,TA,12,Typ,0,No,Detchd,1979.0,Unf,2.0,528.0,TA,TA,Y,154,0,0,0,0,0,No,No,No,0,6,2009,WD,Alloca,142953,200906,126.77,4.912,47893.0,5.7,4.370744000000007
2357,899,20,RL,100.0,12919,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188.0,Unf,0.0,142.0,2330.0,GasA,Ex,Y,SBrkr,2364,0,0,2364,1.0,0.0,2,1,2,1,Ex,11,Typ,2,Gd,Attchd,2009.0,Fin,3.0,820.0,TA,TA,Y,0,67,0,0,0,0,No,No,No,0,3,2010,New,Partial,611657,201003,193.37,4.762,53639.0,4.6,3.734616000000009
2358,900,20,RL,65.0,6993,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465.0,Unf,0.0,447.0,912.0,GasA,TA,Y,SBrkr,1236,0,0,1236,0.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,6,2006,WD,Normal,135000,200606,282.38,6.645,46305.0,3.1,2.2187760000000023
2359,901,20,RL,73.0,7340,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,322.0,Unf,0.0,536.0,858.0,GasA,TA,Y,SBrkr,858,0,0,858,0.0,0.0,1,0,2,1,TA,4,Typ,0,No,Detchd,1979.0,Unf,1.0,684.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,6,2007,WD,Normal,110000,200706,302.56,6.398,46165.0,3.3,3.4081400000000044
2360,902,20,RL,64.0,8712,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,860.0,Unf,0.0,132.0,992.0,GasA,TA,Y,SBrkr,1306,0,0,1306,1.0,0.0,1,0,2,1,TA,5,Typ,0,No,Detchd,1968.0,Unf,1.0,756.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,5,2009,WD,Normal,153000,200905,130.84,4.585,49270.0,4.6,4.630454000000006
2361,903,60,RL,63.0,7875,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,783.0,783.0,GasA,Ex,Y,SBrkr,807,702,0,1509,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2003.0,Fin,2.0,393.0,TA,TA,Y,0,75,0,0,0,0,No,No,No,0,7,2006,WD,Normal,180000,200607,290.01,6.747999999999999,47309.0,2.7,2.225586000000001
2362,904,20,RL,50.0,14859,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1670.0,1670.0,GasA,Ex,Y,SBrkr,1670,0,0,1670,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,690.0,TA,TA,Y,144,60,0,0,0,0,No,No,No,0,8,2006,New,Partial,240000,200608,297.57,6.55,47059.0,2.6,2.2401280000000026
2363,905,20,RL,72.0,6173,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599.0,Unf,0.0,277.0,876.0,GasA,TA,Y,SBrkr,902,0,0,902,0.0,0.0,1,0,3,1,TA,6,Typ,0,No,Attchd,1967.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,No,MnPrv,No,0,8,2007,WD,Normal,125500,200708,288.36,6.575,47162.0,2.8,3.5697400000000044
2364,906,20,RL,80.0,9920,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,TA,Y,SBrkr,1063,0,0,1063,1.0,0.0,1,0,3,1,TA,6,Typ,0,No,Attchd,1954.0,RFn,1.0,280.0,TA,TA,Y,0,0,164,0,0,0,No,MnPrv,No,0,2,2010,WD,Normal,128000,201002,177.64,4.765,53888.0,4.7,3.748636000000008
2365,907,20,RL,116.0,13501,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,Gd,TA,No,GLQ,63.0,Unf,0.0,1560.0,1623.0,GasA,Ex,Y,SBrkr,1636,0,0,1636,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,3.0,865.0,TA,TA,Y,0,60,0,0,0,0,No,No,No,0,6,2007,WD,Normal,255000,200706,302.56,6.398,46165.0,3.3,3.4081400000000044
2366,908,50,RL,86.0,11500,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,223.0,Unf,0.0,794.0,1017.0,GasA,Gd,Y,SBrkr,1020,1037,0,2057,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1936.0,Fin,1.0,180.0,Fa,TA,Y,0,0,0,0,322,0,No,No,No,0,6,2006,WD,Normal,250000,200606,282.38,6.645,46305.0,3.1,2.2187760000000023
2367,909,20,RL,74.0,8885,Pave,None,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,301.0,ALQ,324.0,239.0,864.0,GasA,TA,Y,SBrkr,902,0,0,902,1.0,0.0,1,0,2,1,TA,5,Typ,0,No,Attchd,1983.0,Unf,2.0,484.0,TA,TA,Y,164,0,0,0,0,0,No,MnPrv,No,0,6,2006,WD,Normal,131000,200606,282.38,6.645,46305.0,3.1,2.2187760000000023
2368,910,60,RL,149.0,12589,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,742.0,742.0,GasA,Ex,Y,SBrkr,742,742,0,1484,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,36,24,0,0,0,0,No,No,No,0,6,2009,WD,Normal,174000,200906,126.77,4.912,47893.0,5.7,4.370744000000007
2369,911,90,RL,80.0,11600,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,443.0,Unf,0.0,662.0,1105.0,GasA,TA,Y,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,2,TA,12,Typ,0,No,Detchd,1960.0,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,1,2010,WD,Normal,154300,201001,168.83,4.993,52631.0,4.8,3.746940000000008
2370,912,20,RL,70.0,9286,Pave,None,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,196.0,Unf,0.0,1072.0,1268.0,GasA,TA,Y,SBrkr,1268,0,0,1268,0.0,0.0,1,1,3,1,Gd,5,Typ,0,No,Detchd,1978.0,Unf,1.0,252.0,TA,TA,Y,173,0,0,0,0,0,No,No,No,0,10,2009,WD,Normal,143500,200910,157.39,4.703,50382.0,4.1,3.7082460000000066
2371,913,30,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,489.0,Unf,0.0,279.0,768.0,GasA,TA,N,SBrkr,1015,0,0,1015,0.0,0.0,1,0,3,1,TA,6,Min1,0,No,Detchd,1925.0,Unf,1.0,450.0,TA,TA,Y,0,0,112,0,120,0,No,MnPrv,Shed,620,7,2006,WD,Abnorml,88000,200607,290.01,6.747999999999999,47309.0,2.7,2.225586000000001
2372,914,90,RH,82.0,6270,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284.0,Unf,0.0,717.0,1001.0,GasA,TA,N,FuseA,1001,1001,0,2002,0.0,0.0,2,0,4,2,TA,8,Typ,0,No,2Types,1949.0,Unf,3.0,871.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,8,2007,WD,Normal,145000,200708,288.36,6.575,47162.0,2.8,3.5697400000000044
2373,915,160,FV,30.0,3000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,GLQ,294.0,Unf,0.0,318.0,612.0,GasA,Ex,Y,SBrkr,612,612,0,1224,0.0,0.0,2,1,2,1,Gd,4,Typ,0,No,Detchd,2009.0,RFn,2.0,528.0,TA,TA,Y,0,234,0,0,0,0,No,No,No,0,6,2009,New,Partial,173733,200906,126.77,4.912,47893.0,5.7,4.370744000000007
2374,916,160,RM,21.0,2001,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,Fa,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,6,Typ,0,No,Attchd,1970.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,1,2007,WD,Normal,75000,200701,355.82,6.143,47800.0,2.9,2.780414000000002
2375,917,20,C (all),50.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,50.0,Unf,0.0,430.0,480.0,GasA,TA,N,FuseA,480,0,0,480,1.0,0.0,0,0,1,1,TA,4,Typ,0,No,Detchd,1958.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,10,2006,WD,Abnorml,35311,200610,321.58,6.235,49135.0,2.4,2.361658000000003
2376,918,20,RL,65.0,17140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1059.0,Unf,0.0,75.0,1134.0,GasA,Ex,Y,FuseA,1229,0,0,1229,0.0,0.0,1,0,3,1,TA,6,Typ,0,No,Attchd,1956.0,RFn,1.0,284.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,4,2009,WD,Normal,135000,200904,129.02,4.39,50050.0,4.6,4.775104000000007
2377,919,60,RL,103.0,13125,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Ex,TA,Mn,BLQ,48.0,GLQ,634.0,422.0,1104.0,GasA,Ex,Y,SBrkr,912,1215,0,2127,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1991.0,RFn,3.0,833.0,TA,TA,Y,72,192,224,0,0,0,No,GdPrv,No,0,11,2007,WD,Normal,238000,200711,272.88,6.2010000000000005,49336.0,2.6,3.716740000000004
2378,920,20,RL,87.0,11029,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,None,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,528.0,BLQ,411.0,245.0,1184.0,GasA,Ex,Y,SBrkr,1414,0,0,1414,1.0,0.0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1990.0,Unf,2.0,601.0,TA,TA,Y,0,51,0,0,190,0,No,No,No,0,5,2008,WD,Normal,176500,200805,269.75,5.775,48846.0,3.0,4.438654000000007
2379,921,60,RL,70.0,8462,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,814.0,Unf,0.0,114.0,928.0,GasA,Ex,Y,SBrkr,936,785,0,1721,0.0,1.0,2,1,3,1,Gd,7,Typ,0,No,Attchd,1994.0,RFn,2.0,471.0,TA,TA,Y,300,87,0,0,0,0,No,No,No,0,7,2007,WD,Normal,201000,200707,276.52,6.606,46881.0,2.8,3.476770000000006
2380,922,90,RL,67.0,8777,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1084.0,Unf,0.0,188.0,1272.0,GasA,Gd,Y,SBrkr,1272,928,0,2200,2.0,0.0,2,2,4,2,TA,9,Typ,0,No,No,0.0,No,0.0,0.0,No,No,N,0,70,0,0,0,0,No,GdPrv,No,0,9,2008,WD,Normal,145900,200809,241.88,6.207999999999999,49516.0,3.0,5.329546000000007
2381,923,20,RL,65.0,10237,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,28.0,Unf,0.0,1288.0,1316.0,GasA,Ex,Y,SBrkr,1316,0,0,1316,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,397.0,TA,TA,Y,100,0,0,23,0,0,No,No,No,0,10,2006,New,Partial,169990,200610,321.58,6.235,49135.0,2.4,2.361658000000003
2382,924,120,RL,50.0,8012,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,165.0,GLQ,841.0,598.0,1604.0,GasA,Ex,Y,SBrkr,1617,0,0,1617,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1993.0,RFn,2.0,533.0,TA,TA,Y,0,69,0,0,0,0,No,No,No,0,7,2008,WD,Normal,193000,200807,241.83,6.185,47360.0,3.5,4.989808000000006
2383,925,20,RL,79.0,10240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,TA,Gd,CBlock,Gd,TA,No,BLQ,625.0,LwQ,1061.0,0.0,1686.0,GasA,TA,Y,SBrkr,1686,0,0,1686,1.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2.0,612.0,TA,TA,Y,384,131,0,0,0,0,No,No,No,0,5,2006,WD,Normal,207500,200605,270.3,6.446000000000001,47642.0,2.5,2.205308000000002
2384,926,20,RL,80.0,15611,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,767.0,LwQ,93.0,266.0,1126.0,GasA,TA,Y,SBrkr,1126,0,0,1126,0.0,1.0,2,0,3,1,Ex,6,Typ,0,No,Attchd,1977.0,RFn,2.0,540.0,TA,TA,Y,180,0,0,0,0,0,No,No,No,0,3,2008,WD,Abnorml,175000,200803,253.51,5.752000000000001,49249.0,3.0,4.045032000000004
2385,927,60,RL,93.0,11999,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1181.0,1181.0,GasA,Ex,Y,SBrkr,1234,1140,0,2374,0.0,0.0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2003.0,Fin,3.0,656.0,TA,TA,Y,104,100,0,0,0,0,No,No,No,0,5,2007,WD,Normal,285000,200705,334.04,6.131,47518.0,2.6,3.2872900000000045
2386,928,60,RL,80.0,9900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,TA,TA,CBlock,TA,TA,No,BLQ,552.0,Unf,0.0,280.0,832.0,GasA,Gd,Y,SBrkr,1098,880,0,1978,0.0,0.0,2,1,4,1,TA,9,Typ,1,Gd,Attchd,1968.0,RFn,2.0,486.0,TA,TA,Y,0,43,0,0,0,0,No,GdPrv,No,0,4,2008,WD,Normal,176000,200804,268.49,5.662999999999999,49506.0,2.8,4.246434000000006
2387,929,20,RL,70.0,11838,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1753.0,1753.0,GasA,Ex,Y,SBrkr,1788,0,0,1788,0.0,0.0,2,0,3,1,Ex,7,Typ,1,TA,Attchd,2001.0,RFn,2.0,522.0,TA,TA,Y,202,151,0,0,0,0,No,No,No,0,6,2009,WD,Normal,236500,200906,126.77,4.912,47893.0,5.7,4.370744000000007
2388,930,60,RL,64.0,13006,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,964.0,964.0,GasA,Gd,Y,SBrkr,993,1243,0,2236,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1997.0,Fin,2.0,642.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,11,2006,WD,Normal,222000,200611,335.04,6.172000000000001,49131.0,2.4,2.497914000000003
2389,931,20,RL,73.0,8925,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1450.0,1466.0,GasA,Ex,Y,SBrkr,1466,0,0,1466,0.0,0.0,2,0,3,1,Gd,7,Typ,0,No,Attchd,2007.0,Fin,3.0,610.0,TA,TA,Y,100,18,0,0,0,0,No,No,No,0,7,2009,WD,Normal,201000,200907,139.86,5.106,48360.0,5.2,4.106024000000008
2390,932,20,RL,70.0,9100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,338.0,Rec,466.0,121.0,925.0,GasA,Ex,Y,SBrkr,925,0,0,925,0.0,1.0,1,0,2,1,TA,5,Typ,0,No,Detchd,1965.0,Unf,1.0,429.0,TA,TA,Y,0,0,0,0,0,0,No,GdWo,No,0,7,2009,WD,Normal,117500,200907,139.86,5.106,48360.0,5.2,4.106024000000008
