"","LotFrontage","YearBuilt","LotArea","MoSold","YrSold","SalePrice","TotalBsmtSF","1stFlrSF","Neighborhood","EdwardsSchool","FellowsSchool","MeekerSchool","MitchellSchool","SawyerSchool","NorthwoodSchool","MiddleSchool","HighSchool"
"1340",85,1954,10200,5,2010,144900,1086,1086,"NAmes",6.06954887569853,0.918400105504745,0.493150289109393,5.52394330601939,4.84972879325617,1.33399113406917,5.15102638529076,1.40331666209689
"1341",74,1956,5868,5,2010,129000,936,936,"NAmes",6.03284145123233,0.897724998339365,0.528142168799021,5.52023654982307,4.8143468853135,1.34823374800703,5.11493221648082,1.37153361225894
"1342",75,1951,14559,6,2009,164900,1008,1363,"NAmes",6.13870048976186,1.0970907251286,0.506171317552792,5.3692507479432,4.96948019987208,1.46364792738818,5.19765754092585,1.55462964575925
"1343",80,1947,8480,10,2008,118500,832,832,"NAmes",6.19482680271683,1.13928523703503,0.47251514174399,5.36413250308419,5.02709628157542,1.46022337965852,5.25156207130582,1.60864248806922
"1344",80,1945,8480,8,2009,113000,793,793,"NAmes",6.1747827920779,1.11916345823927,0.480169416431154,5.3716750840231,5.00463355192286,1.45558449890053,5.23304778628953,1.58599306337667
"1345",60,1952,7626,3,2009,145500,1031,1031,"NAmes",5.93904578534829,1.17394658534977,0.776552670221717,5.16393474616348,4.8422363541292,1.7038933061366,4.97628291660568,1.51659988140184
"1346",75,1953,9532,2,2007,153000,1105,1647,"NAmes",5.93377446614798,1.18462083159054,0.789285387271276,5.15021108655618,4.84184604028546,1.71822199899981,4.96935847512131,1.52201227497972
"1347",75,1953,9533,8,2009,102900,0,1210,"NAmes",5.92957150762013,1.19318773482177,0.799498195778115,5.1392605318492,4.84154813213136,1.7296627446263,4.96383773604681,1.52640125379567
"1348",NA,1952,15783,6,2007,112500,924,924,"OldTown",5.84262802923263,1.13030995417428,0.84355692558749,5.17055768183495,4.74683789740287,1.72844309743232,4.88250140008385,1.43813625148204
"1349",107,1900,10615,8,2009,95000,978,1014,"OldTown",5.8187073719425,1.11102024241192,0.855557862109638,5.18230045125487,4.71973752448437,1.72645188255782,4.86054348775443,1.41189222826206
"1350",60,1890,14190,4,2007,138000,925,1000,"OldTown",5.80084472519368,1.09299359869863,0.862872073947135,5.19509693392594,4.69809579907249,1.72171198079797,4.84468676776746,1.38942653493107
"1351",94,1925,22136,7,2006,180000,2171,1392,"OldTown",5.80502955495394,1.08148086338762,0.852486039125543,5.20827202049821,4.69749147127599,1.70828586205855,4.85054684655539,1.38293105161145
"1352",78,1948,17503,1,2010,97500,912,912,"NAmes",5.84547833834552,1.00010207868469,0.770850311000828,5.30688094885698,4.70221080427492,1.60473299530111,4.90341466774841,1.34423599291061
"1353",78,1948,11419,12,2009,152500,699,801,"NAmes",5.86120604549057,0.970416178781148,0.741390472513748,5.34426523849058,4.70460121964102,1.56553693189482,4.92386009312281,1.33141395763883
"1354",60,1949,9600,5,2007,135000,845,893,"NAmes",6.08938506954249,1.17910481408523,0.624322219219772,5.24101028006367,4.96309161353088,1.59554569973977,5.13320390189163,1.58922112856866
"1355",60,1950,9600,8,2009,129900,1200,1200,"NAmes",6.08520323491169,1.1866053211538,0.63482138298631,5.22992786208402,4.96267199129235,1.60696196897133,5.12771941140102,1.59266537746609
"1356",50,1948,8000,5,2009,132000,972,972,"NAmes",6.04217465557631,1.2688877400768,0.746960579276223,5.11355112493537,4.95964737137445,1.72700469342798,5.0710718348693,1.63310393779086
"1357",50,1947,7500,10,2006,127000,784,900,"NAmes",6.03711483858965,1.27903453697895,0.760509504004165,5.09972187884983,4.959402559862,1.74130041200364,5.06440267516955,1.63836968864714
"1358",76,1957,12436,1,2008,146000,1824,1824,"NAmes",5.94212004481559,1.19936022339015,0.791541676921229,5.138317481588,4.85401464395371,1.72703862142295,4.97603421157923,1.53678873282963
"1359",NA,1953,12099,6,2007,156000,1216,1216,"NAmes",5.99929369055025,1.09091688908372,0.658346391884029,5.28395475700728,4.86013115124964,1.57521094570999,5.05073821804817,1.48526318257255
"1360",113,1935,21281,11,2007,301600,666,1308,"NAmes",6.21444496866846,1.27503670925109,0.574999753567099,5.21952813307501,5.09385301843603,1.59992713834834,5.25255604495565,1.71160360069423
"1361",50,1924,7000,5,2006,112000,617,865,"OldTown",6.06558655612644,1.28880063949643,0.740909885903473,5.10481136881765,4.98543138021034,1.73106889472241,5.09294500586964,1.65795040661351
"1362",53,1958,5470,8,2009,99900,792,792,"OldTown",6.37682436675601,1.22984096916574,0.338420289990842,5.42242899885937,5.19136194229351,1.39378015569452,5.43545795453402,1.74791608598937
"1363",60,1930,10410,10,2006,99800,713,713,"OldTown",6.38852092474706,1.25993241949265,0.359799575734911,5.39545584827431,5.21172821675578,1.421377101278,5.44343015814534,1.77320644995873
"1364",60,1916,10410,8,2009,135000,660,808,"OldTown",6.37528742378879,1.26357472914952,0.380129963499733,5.37696446512376,5.20420848558005,1.43945855988105,5.42831864000603,1.77031499327745
"1365",60,1940,10134,7,2007,109000,735,735,"OldTown",6.27561292450562,1.20917806502184,0.440063673125577,5.3493493325854,5.11271951474269,1.46773193567447,5.32817620818045,1.69152282930685
"1366",60,1948,10122,8,2008,89900,0,869,"OldTown",6.27791696836879,1.20631306120732,0.434435968717502,5.35496072063212,5.11322325092905,1.46206096433598,5.33111652733052,1.69053518722044
"1367",45,1925,7506,5,2008,114000,747,747,"OldTown",6.284670127547,1.19757328175501,0.417531885466031,5.37196056383316,5.11453416880781,1.44489938375966,5.33980553881117,1.68742351617321
"1368",55,1956,5500,4,2007,103200,882,882,"OldTown",6.47882039449565,1.32801025594105,0.34178298074341,5.40435595665108,5.30052584206144,1.42017218457999,5.53194372488565,1.85589905379265
"1369",60,1939,10800,8,2009,149000,676,676,"OldTown",6.50848919367588,1.44065620958546,0.464594378554807,5.28636771612615,5.36755536679135,1.54477139157532,5.54653369939315,1.94582495273738
"1370",90,1954,5400,8,2006,117000,833,833,"OldTown",6.43444118011529,1.36609829221763,0.440856009730509,5.30531145254574,5.28664687385622,1.51583337046435,5.47695439823142,1.86498516947452
"1371",60,1921,5400,12,2006,108480,1073,1073,"OldTown",6.38152933482332,1.3321503255207,0.45556427879105,5.29553764380353,5.2363771623695,1.52174783813964,5.4244129195494,1.82033717324766
"1372",60,1929,10914,8,2006,68000,715,715,"NAmes",6.63126725021871,1.5644026411084,0.528211872519353,5.25905338751145,5.50090172820095,1.59915453230176,5.66239688573855,2.07883777826431
"1373",64,1980,6979,6,2010,144000,1056,1056,"OldTown",6.56612195090352,1.49100221858351,0.480515189393831,5.28338095665357,5.42701586533059,1.55865131721182,5.60206440932781,2.00292940608201
"1374",60,1900,7008,3,2006,86900,448,448,"OldTown",6.51589537749166,1.45690668566997,0.4795554411655,5.27289722272783,5.37928168462142,1.55974230384121,5.55213359969782,1.96009779336724
"1375",80,1900,8146,5,2009,114000,405,717,"OldTown",6.52752384527327,1.44303397636468,0.449671302590959,5.30431126971151,5.38126402790006,1.52971763716898,5.56710524502659,1.95467057721433
"1376",52,1924,9022,5,2009,109500,768,792,"OldTown",6.33483266812596,1.3826175966697,0.564772258837046,5.18976228817604,5.22341361746866,1.62633433492233,5.36629701881052,1.83740434031303
"1377",60,1925,10284,8,2007,128500,1151,845,"OldTown",6.20737397751944,1.30207376904642,0.609404349463506,5.18265950028048,5.09893244434365,1.63683628172146,5.24115019037929,1.72789929915004
"1378",60,1925,10230,12,2009,125000,1054,1078,"OldTown",6.22505917587673,1.28677837263207,0.575349105584675,5.2139485229829,5.10621669221134,1.6046467820146,5.26222266753878,1.72439667088604
"1379",60,1927,10800,8,2007,64500,656,968,"OldTown",6.45180722105379,1.51099725030814,0.609357941170511,5.13765856636348,5.3572625286444,1.68779057532376,5.47414631634162,1.97476714639974
"1380",60,1920,10800,6,2006,120000,1120,1130,"OldTown",6.33780186660975,1.40604626485443,0.589072076345576,5.16384573942109,5.23473236751993,1.65243730466693,5.36611812767421,1.85535875422097
"1381",60,1895,10800,7,2007,148000,736,751,"OldTown",6.3399401310874,1.40273650286452,0.583080156059612,5.16971510150462,5.23497501742852,1.64660865057691,5.36889593769482,1.85382590203702
"1382",60,1915,7200,4,2006,155500,663,774,"OldTown",6.55146206283501,1.5138279695761,0.524588950226188,5.23625377335328,5.42680548590177,1.60375084823124,5.58237948827426,2.01377092854826
"1383",60,1945,10930,4,2008,140000,913,1048,"NAmes",6.58496684086757,1.62408157345963,0.645235323116022,5.12678127666935,5.49494259291127,1.72263726211337,5.60250291397879,2.1053710483936
"1384",60,1940,5400,7,2008,86900,672,672,"OldTown",6.46120195590838,1.5247751594194,0.618497780927972,5.12929401591797,5.36935579711212,1.69748872504828,5.48233783868226,1.98824813676428
"1385",60,1910,10818,2,2006,80000,1077,981,"OldTown",6.46662844509393,1.51736497140781,0.604209306643522,5.14388753764764,5.37017935523585,1.68341602378564,5.4892924057444,1.98490716066444
"1386",60,1922,10836,6,2008,139000,892,1254,"OldTown",6.4698599719769,1.51288093467386,0.595568130870917,5.15272195086645,5.37062982738601,1.67489511263065,5.49345158839748,1.98287357310743
"1387",60,1915,10410,6,2009,142900,1313,1313,"OldTown",6.28251825180751,1.46957862200543,0.714353164515951,5.04349625283125,5.21889002229864,1.77221801277271,5.29805993238775,1.87989772443476
"1388",60,1915,10410,1,2006,105000,672,694,"OldTown",6.27898431438604,1.47602208933489,0.724792195658106,5.03329647713667,5.21873431253023,1.78242157121899,5.29342304951485,1.88327105609314
"1389",60,1900,10800,5,2006,160000,954,1766,"OldTown",6.43362584791362,1.54150646383751,0.663822456500632,5.08263925344466,5.35656343523093,1.74134670513584,5.45014611753907,1.99015347358491
"1390",60,1910,7200,8,2009,156500,560,930,"OldTown",6.29067677108977,1.48579409860524,0.725141158976844,5.0306536640288,5.23115398722467,1.78508940572147,5.30455957948426,1.89501953422659
"1391",60,1936,10800,4,2006,170000,796,1096,"OldTown",6.29770904755228,1.4731058129396,0.70438449634517,5.05095630227777,5.23148348074111,1.7648242484058,5.31378085913299,1.88840135634807
"1392",60,1920,5400,1,2007,86000,691,691,"OldTown",6.30213974596777,1.46526102186338,0.691398145954059,5.06366095501745,5.23173156235833,1.75215100390153,5.31958344005852,1.88436519084001
"1393",90,1940,5400,6,2009,59000,416,599,"OldTown",6.46600435785328,1.61914279090946,0.733636678535936,5.01590795122457,5.41025081922982,1.81307693491796,5.47425538093383,2.05906365232177
"1394",90,1920,5400,10,2009,105000,840,840,"OldTown",6.44268468529715,1.60023501050623,0.729145843535525,5.01830686687596,5.38618294707381,1.80753219694981,5.45175113896615,2.0366183964237
"1395",60,1900,10800,8,2008,106250,0,694,"OldTown",6.44329675989147,1.55532545342559,0.672691514254615,5.07433407229718,5.36889418114881,1.75089825213404,5.45863758969339,2.00384072393178
"1396",60,1920,10800,6,2009,106000,720,846,"OldTown",6.44462063189033,1.55322382598701,0.668920206012383,5.07815617477442,5.36900020106244,1.74719031514472,5.46036115009394,2.00279426198973
"1397",60,1890,10800,11,2009,78500,630,725,"OldTown",6.44541389642541,1.55177673909234,0.666422415151818,5.08068302242294,5.36898863064776,1.74472915395246,5.46142079119856,2.00203060291332
"1398",NA,1959,9830,3,2010,162000,1063,1287,"NAmes",7.02430579448443,1.74607226451355,0.58593722372494,5.5529304789939,5.81953445602264,1.4684220926557,6.07496653153213,2.34154644302625
"1399",84,1965,8658,12,2006,160000,1088,1324,"NAmes",6.93820545836778,1.59787174153485,0.440069864093434,5.66189320882189,5.69747611853587,1.30931330646471,6.00512018319564,2.20826716827179
"1400",81,1969,9671,8,2009,190000,1248,1248,"NAmes",6.86839589147995,1.46907378563961,0.329057185198522,5.76978763955126,5.59277613607217,1.16246278845446,5.95138833085709,2.09498446739849
"1401",85,1966,13400,6,2006,159950,1024,1086,"NAmes",6.92652250405294,1.59369966836511,0.434698403569302,5.64793762586795,5.68931942915216,1.31725486943601,5.99226821030229,2.20147992232273
"1402",83,1963,10143,6,2009,154000,1380,1380,"NAmes",6.99815391804528,1.71383494247979,0.55367382357076,5.56312497969913,5.78914844455907,1.4429071478941,6.05104048137905,2.31009062654825
"1403",83,1963,10184,6,2006,165000,1083,1146,"NAmes",7.001762659483,1.72065349870135,0.560571139711782,5.55755919920442,5.79455517003652,1.45059374896544,6.05386382358476,2.31612721024203
"1404",70,1962,9247,3,2008,171000,858,858,"NAmes",7.01032801038344,1.73533828798012,0.575433200819537,5.54699717707663,5.80661430526466,1.46618619871508,6.06087403910642,2.32938942841646
"1405",93,1963,10090,10,2007,172000,725,1035,"NAmes",7.00455839491464,1.77509264506539,0.619757389887948,5.46910372603513,5.82337443713612,1.54122606143497,6.04650101956181,2.35613123534509
"1406",75,1961,8700,2,2007,120000,920,888,"NAmes",6.87721109220775,1.59574131155048,0.437833184739603,5.55822479911955,5.66420046394055,1.38390790047285,5.93436200305802,2.18649967958812
"1407",77,1962,9786,6,2006,159000,912,1085,"NAmes",6.86086067991393,1.57153325180483,0.41317255627782,5.57178825017518,5.64314846435122,1.36225051101389,5.92025626238564,2.16394358660383
"1408",77,1962,9510,5,2006,147000,1135,1207,"NAmes",6.80543430868619,1.49723493941632,0.338298244544344,5.60484063871733,5.57563362973619,1.30349644736267,5.87097621450655,2.0930223031203
"1409",77,1967,11500,5,2009,163000,1040,1040,"NAmes",6.78188350047476,1.47206518467064,0.313670224283129,5.60817899717524,5.55014655803381,1.29030164393979,5.84876771467577,2.06735389445077
"1410",91,1969,11643,8,2009,200000,1248,1338,"NAmes",6.82062499096871,1.45082944446852,0.29608943095658,5.71281803664938,5.55951108945074,1.19870519591627,5.89866896449695,2.0661035559671
"1411",78,1968,10180,6,2008,139000,912,1044,"NAmes",6.76931621447761,1.46929393722021,0.313070723006398,5.5922353884316,5.54184324419292,1.30176058869063,5.83477242751798,2.06103099256657
"1412",66,1968,8300,8,2007,128500,952,952,"NAmes",6.77721997940931,1.47747869587157,0.320881569924164,5.59147892042823,5.55027824111279,1.30566260783864,5.84227333710665,2.06947759740977
"1413",66,1964,7800,11,2006,115000,912,912,"NAmes",6.78185404212648,1.48230248963676,0.325503980368881,5.59100105505659,5.5552351554604,1.30801167281788,5.84666697333323,2.07444611591858
"1414",79,1959,8910,7,2006,159500,655,1194,"NAmes",6.95910303417509,1.78641145772862,0.64471707653488,5.37751905804661,5.80295245670396,1.60871001368912,5.99252616329068,2.34972899309663
"1415",62,1958,8010,9,2009,143500,951,951,"NAmes",6.88721869570959,1.71134595706129,0.575743482786646,5.38650191506545,5.72559428422195,1.56375729042612,5.92424452277546,2.27213034897927
"1416",60,1959,7332,10,2006,120000,864,864,"NAmes",6.86935098425693,1.69375912666105,0.560296517468406,5.38726595997058,5.70683694751221,1.55464686755398,5.90710419195632,2.25357880314314
"1417",90,1957,10454,4,2009,135000,1105,1105,"NAmes",6.82442219066798,1.6585209910929,0.534137831289817,5.37584755571657,5.6637392920361,1.5464214204278,5.86247764785076,2.21327671029541
"1418",64,1957,8712,5,2009,153000,992,1306,"NAmes",6.83077636023387,1.6131325844548,0.47210025679818,5.45583068682688,5.64636290439907,1.46740050417375,5.87776859936054,2.18311174249236
"1419",73,1957,7100,7,2006,129900,816,816,"NAmes",6.8110521525191,1.64873155005236,0.527649781190387,5.37159658693838,5.65119660679603,1.54515848528673,5.84909370479271,2.20175093784038
"1420",96,1967,11275,6,2010,242000,710,1898,"NAmes",7.09782311538948,1.76036102465612,0.605667059827054,5.66459137107443,5.86450219935015,1.40295220113235,6.15824565458152,2.37490380818693
"1421",80,1961,10800,8,2006,183000,1313,1773,"NAmes",7.16185417256287,1.78623778722538,0.644320628065534,5.74547029525203,5.90901594249161,1.36739803495035,6.22883450159499,2.41315048289594
"1422",86,1959,11650,6,2006,157500,0,1472,"NAmes",7.23697052812517,1.88066416021067,0.734185988158404,5.71438884407566,5.99748649019384,1.4529746448425,6.29698255934394,2.50409710851886
"1423",76,1958,11355,4,2008,186000,1312,1312,"NAmes",7.23056199326243,1.90111356545051,0.747788897023612,5.66018954498129,6.00608952507901,1.50049315124436,6.28470681760114,2.51710834841695
"1424",NA,1960,17600,12,2009,157500,1478,1478,"NAmes",7.10743103774756,1.79222780295367,0.63422603296625,5.62322403015575,5.88654585598115,1.45031522080325,6.16268458289217,2.40082568190148
"1425",NA,1962,18275,9,2006,277500,1438,1900,"NAmes",7.09481859343634,1.7784840022609,0.620409578191973,5.6245870187581,5.87286334267239,1.44069360074744,6.15076247012972,2.38701208175991
"1426",70,1969,11606,9,2007,135000,1040,1040,"NAmes",7.11888928892164,1.92576956058086,0.77137968191443,5.40793982998762,5.96095854697965,1.67088623067744,6.14969102605894,2.50138834083136
"1427",80,1958,9000,4,2009,113500,160,1142,"NAmes",7.10559262041386,1.91708535411036,0.76382842722639,5.40014410318565,5.94928958472419,1.67025311485616,6.13605435068503,2.49094991804886
"1428",47,1957,16321,12,2006,207500,1484,1600,"NAmes",7.09815118628001,1.89513012447239,0.74012024349731,5.42450120111774,5.93439031312565,1.64146770727197,6.13155018463174,2.47260796174473
"1429",NA,1960,10920,5,2008,157000,1253,1253,"NAmes",7.08981888251403,1.90917013190055,0.757781637399486,5.38709561449221,5.93657556557065,1.67345491229889,6.11945987393657,2.48029758535088
"1430",NA,1960,12929,6,2008,148000,1081,1081,"NAmes",7.02778839122425,1.75621669976417,0.596304029560095,5.54132052787061,5.82657108002631,1.48213928426565,6.07698488889396,2.34993972621693
"1431",313,1960,27650,11,2008,242000,585,2069,"NAmes",7.24535590639508,2.01447190498038,0.854492467695784,5.47737768799319,6.07398901054484,1.68827605811223,6.2787018053108,2.60459623220512
"1432",60,1949,12144,9,2009,133000,832,1036,"NAmes",6.76494498124912,1.69372391078733,0.613974785995107,5.24273533575345,5.64268134244108,1.65858782618891,5.79004143577283,2.21843278754072
"1433",60,1950,12144,9,2006,147500,910,910,"NAmes",6.72549020992429,1.73997231646908,0.701005474768628,5.12910438966689,5.63702701683403,1.76031191709924,5.73930039869611,2.23871201010902
